crop_name,variety,category,state,district,season,month,buyer_type,price,quantity_sold,historical_demand,is_holiday_event,demand_kg,is_synthetic
Tomato,Hybrid,Vegetable,Tamil Nadu,Chennai,Kharif,5,WHOLESALER,74.86,1194.95,1368.41,0,1914.35,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Zaid,5,BUSINESS,17.53,3244.21,2872.59,0,4665.78,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Year-Round,12,BUSINESS,78.89,647.59,588.78,0,538.12,True
Onion,Red,Vegetable,Punjab,Ludhiana,Zaid,11,WHOLESALER,83.79,1204.04,1432.42,1,1955.3,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Year-Round,5,RESTAURANT,57.87,1323.12,1523.51,0,1682.97,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Year-Round,7,WHOLESALER,41.48,948.22,1003.96,0,1605.85,True
Potato,Local,Vegetable,Maharashtra,Nashik,Rabi,3,RESTAURANT,49.8,1891.27,1762.46,0,1563.43,True
Onion,Red,Vegetable,Maharashtra,Pune,Rabi,4,RESTAURANT,88.98,1483.37,1549.75,1,1568.26,True
Maize,Hybrid,Cereal,Maharashtra,Nashik,Rabi,12,RESTAURANT,64.5,921.56,1096.63,0,955.39,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,5,INDIVIDUAL,82.63,2127.13,1942.72,0,748.15,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Zaid,12,RETAILER,56.91,1214.72,1477.46,0,1413.14,True
Rice,Basmati,Cereal,Gujarat,Rajkot,Year-Round,6,RETAILER,20.7,2459.67,2317.79,0,2828.53,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Zaid,12,BUSINESS,87.03,1227.55,1080.54,0,1067.02,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Zaid,10,BUSINESS,87.95,712.72,997.85,1,1024.84,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Kharif,7,WHOLESALER,71.17,1036.42,964.12,0,1290.9,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Kharif,2,RETAILER,52.85,1169.78,1100.94,0,847.96,True
Potato,Local,Vegetable,Gujarat,Rajkot,Year-Round,9,RESTAURANT,75.62,2134.7,1940.67,0,1783.66,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Zaid,8,RESTAURANT,42.86,1218.74,1302.91,0,1379.91,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Kharif,7,RETAILER,52.89,856.13,915.0,0,803.33,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Zaid,6,RETAILER,61.9,1482.9,1430.16,0,1542.52,True
Potato,Local,Vegetable,Karnataka,Bengaluru,Year-Round,3,INDIVIDUAL,60.9,2177.01,2022.39,0,840.83,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Zaid,10,RESTAURANT,61.21,2164.93,2330.19,1,2461.32,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Year-Round,6,RETAILER,44.28,849.93,801.6,0,738.86,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Year-Round,10,RESTAURANT,86.13,866.14,751.53,1,768.92,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Year-Round,3,RETAILER,50.36,2253.84,1884.11,0,1470.25,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Kharif,4,BUSINESS,73.53,1484.58,1432.93,1,1792.09,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Year-Round,7,BUSINESS,77.94,1166.43,2253.07,0,2201.45,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Kharif,8,RESTAURANT,59.22,1248.67,1444.18,0,1483.92,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Zaid,9,BUSINESS,13.93,1087.49,1034.04,0,1648.04,True
Groundnut,Local,Oilseed,Gujarat,Rajkot,Year-Round,2,RESTAURANT,42.78,909.03,926.57,0,963.94,True
Mango,Local,Fruit,Maharashtra,Nashik,Rabi,1,BUSINESS,59.92,811.09,951.01,0,911.88,True
Rice,Common,Cereal,Maharashtra,Nashik,Year-Round,11,BUSINESS,68.07,2527.55,2587.24,1,2738.87,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Zaid,1,WHOLESALER,57.0,773.65,821.02,0,892.09,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Year-Round,2,RETAILER,34.65,2323.94,2358.27,0,1788.03,True
Potato,Local,Vegetable,Punjab,Ludhiana,Kharif,6,RESTAURANT,17.95,2226.68,1722.22,0,2483.25,True
Mango,Local,Fruit,Maharashtra,Pune,Year-Round,3,RETAILER,84.31,801.49,894.35,0,594.17,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Year-Round,2,WHOLESALER,71.48,1732.22,1617.9,0,1726.99,True
Mango,Local,Fruit,Karnataka,Bengaluru,Kharif,12,INDIVIDUAL,36.98,747.67,916.85,0,394.6,True
Onion,Red,Vegetable,Maharashtra,Pune,Rabi,2,RESTAURANT,27.39,1568.08,1368.42,0,1483.15,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Zaid,11,WHOLESALER,50.17,2424.71,2565.95,1,3640.77,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Kharif,6,INDIVIDUAL,53.21,1315.63,1223.78,0,486.81,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Rabi,3,WHOLESALER,28.0,1430.99,1525.41,0,2342.78,True
Mango,Local,Fruit,Maharashtra,Pune,Zaid,11,RESTAURANT,82.85,599.91,661.58,1,584.3,True
Rice,Common,Cereal,Maharashtra,Pune,Year-Round,6,INDIVIDUAL,59.82,1944.04,2076.1,0,921.89,True
Wheat,Common,Cereal,Madhya Pradesh,Indore,Rabi,7,BUSINESS,36.2,3113.45,3037.14,0,4103.21,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Kharif,12,BUSINESS,38.69,774.19,755.84,0,782.6,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,10,INDIVIDUAL,41.09,2461.31,2451.35,1,1201.1,True
Potato,Local,Vegetable,Maharashtra,Nashik,Rabi,5,BUSINESS,27.91,1773.76,1767.3,0,2287.04,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Year-Round,10,BUSINESS,17.29,618.68,584.21,1,1045.62,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,9,RESTAURANT,58.21,2510.44,2575.21,0,2398.03,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Rabi,5,BUSINESS,82.44,1176.96,1275.84,0,1309.85,True
Wheat,Common,Cereal,Gujarat,Rajkot,Rabi,1,RETAILER,81.97,2381.8,2373.33,0,1668.02,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Zaid,1,RETAILER,76.51,1964.66,2486.17,0,1616.02,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Year-Round,1,RESTAURANT,67.93,1192.63,1182.15,0,965.02,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Zaid,12,RESTAURANT,55.75,2182.2,2508.87,0,2464.81,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Zaid,4,INDIVIDUAL,58.1,1897.62,2646.67,1,1509.96,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Rabi,10,WHOLESALER,87.65,1341.39,1444.36,1,1942.51,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Year-Round,11,WHOLESALER,40.24,1498.68,1653.62,1,2534.02,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Kharif,1,INDIVIDUAL,40.31,1386.84,1359.18,0,425.85,True
Rice,Common,Cereal,Punjab,Ludhiana,Year-Round,11,RESTAURANT,63.6,2564.33,2417.35,1,2400.52,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Year-Round,8,RESTAURANT,88.36,1319.17,1404.58,0,1142.35,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Rabi,7,WHOLESALER,41.25,901.08,1048.8,0,1555.91,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Rabi,11,INDIVIDUAL,68.88,1232.34,1286.71,1,483.01,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Year-Round,9,INDIVIDUAL,39.22,1830.28,1783.74,0,764.24,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Year-Round,3,RESTAURANT,50.79,1933.63,1607.57,0,1350.99,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Year-Round,6,BUSINESS,70.02,981.37,1263.94,0,1389.31,True
Rice,Basmati,Cereal,Maharashtra,Pune,Year-Round,11,BUSINESS,62.64,2519.09,2590.0,1,3060.82,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Year-Round,12,WHOLESALER,28.63,1005.29,881.18,0,1394.24,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Zaid,2,RETAILER,31.19,1513.45,1355.31,0,1188.72,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Zaid,2,RETAILER,47.05,1013.01,1341.05,0,960.55,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Zaid,9,RESTAURANT,19.54,1157.12,1101.16,0,1579.8,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Year-Round,8,BUSINESS,42.2,3183.03,2778.01,0,3539.05,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Rabi,1,WHOLESALER,78.59,1673.44,1480.9,0,1624.68,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Year-Round,11,INDIVIDUAL,49.71,659.44,637.16,1,357.93,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Zaid,5,BUSINESS,66.24,2100.33,2380.0,0,2385.16,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Year-Round,9,WHOLESALER,56.19,784.15,835.01,0,1034.63,True
Mango,Local,Fruit,Maharashtra,Nashik,Rabi,9,BUSINESS,14.57,950.63,820.85,0,1313.23,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,2,RESTAURANT,55.24,2045.71,2514.44,0,2345.31,True
Onion,Red,Vegetable,Punjab,Ludhiana,Year-Round,3,BUSINESS,35.74,1283.69,1299.81,0,1521.34,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Year-Round,1,BUSINESS,76.09,1178.11,1477.51,0,1269.25,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Kharif,7,WHOLESALER,62.32,1600.38,1600.67,0,2112.93,True
Onion,Red,Vegetable,Madhya Pradesh,Indore,Year-Round,3,RESTAURANT,14.72,1261.02,1300.37,0,1698.07,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Year-Round,11,WHOLESALER,82.37,1012.1,843.32,1,1064.14,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Year-Round,8,INDIVIDUAL,29.38,1854.76,1714.84,0,928.12,True
Rice,Common,Cereal,Karnataka,Bengaluru,Year-Round,5,RETAILER,28.17,2753.76,2641.4,0,2925.41,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Rabi,11,RESTAURANT,20.76,640.41,588.62,1,861.45,True
Mango,Local,Fruit,Punjab,Ludhiana,Zaid,1,INDIVIDUAL,40.96,687.93,801.54,0,329.04,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Zaid,11,INDIVIDUAL,76.86,1537.49,1299.04,1,567.31,True
Rice,Common,Cereal,Maharashtra,Nashik,Rabi,5,BUSINESS,15.09,2742.26,2626.21,0,4356.52,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Zaid,5,RESTAURANT,45.8,2391.96,2421.76,0,2797.15,True
Rice,Basmati,Cereal,Maharashtra,Pune,Zaid,3,INDIVIDUAL,66.49,1742.8,2407.22,0,908.67,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Zaid,6,BUSINESS,28.61,2503.87,2335.81,0,3188.64,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Zaid,5,WHOLESALER,21.18,655.24,715.23,0,1302.79,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Kharif,12,BUSINESS,19.66,1621.67,1338.27,0,2329.16,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Year-Round,10,RETAILER,70.56,545.66,620.73,1,578.08,True
Potato,Local,Vegetable,Maharashtra,Pune,Rabi,4,WHOLESALER,30.63,1529.29,1708.95,1,3232.18,True
Rice,Basmati,Cereal,Maharashtra,Pune,Year-Round,5,RESTAURANT,18.03,2700.03,2531.81,0,3674.96,True
Wheat,Common,Cereal,Maharashtra,Nashik,Zaid,1,RESTAURANT,13.25,2733.81,2599.7,0,4129.58,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Rabi,9,WHOLESALER,69.73,900.61,1031.02,0,1288.57,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Rabi,7,WHOLESALER,69.15,2408.47,2594.16,0,3258.99,True
Soybean,Local,Oilseed,Maharashtra,Pune,Zaid,1,BUSINESS,50.93,1237.24,1073.84,0,1140.0,True
Rice,Common,Cereal,Maharashtra,Nashik,Rabi,4,RESTAURANT,45.09,3306.11,2901.13,1,3952.54,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Zaid,11,BUSINESS,70.2,1386.2,1455.99,1,1429.24,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Year-Round,4,RESTAURANT,45.81,722.7,695.64,1,944.92,True
Wheat,Common,Cereal,Maharashtra,Pune,Rabi,10,WHOLESALER,30.99,2729.01,2438.03,1,4686.4,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Rabi,1,WHOLESALER,49.22,1171.15,976.38,0,1165.88,True
Mango,Local,Fruit,Maharashtra,Mumbai,Rabi,10,RESTAURANT,81.4,840.87,922.9,1,949.02,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Rabi,7,RETAILER,57.62,1440.1,1366.4,0,1171.81,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Zaid,2,RETAILER,33.03,975.62,883.85,0,811.77,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Year-Round,6,INDIVIDUAL,32.55,763.24,688.28,0,395.77,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Rabi,12,INDIVIDUAL,63.41,661.31,707.98,0,245.91,True
Rice,Common,Cereal,Karnataka,Bengaluru,Rabi,5,BUSINESS,24.1,2456.78,2677.01,0,3481.44,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Year-Round,11,RETAILER,15.34,1131.65,940.9,1,1226.19,True
Potato,Local,Vegetable,Maharashtra,Pune,Kharif,1,BUSINESS,62.78,1590.85,1724.83,0,1568.64,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Zaid,2,WHOLESALER,38.68,1301.77,1367.89,0,1583.61,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Zaid,4,BUSINESS,49.13,565.13,617.25,1,949.05,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Kharif,4,BUSINESS,23.6,968.28,973.41,1,1624.96,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Year-Round,9,WHOLESALER,17.13,1502.96,1378.25,0,2567.06,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Kharif,12,BUSINESS,48.78,867.5,1019.5,0,1054.49,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Zaid,5,INDIVIDUAL,39.41,919.63,1034.37,0,508.67,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Year-Round,1,WHOLESALER,14.05,1258.73,1245.27,0,2248.98,True
Wheat,Common,Cereal,Maharashtra,Mumbai,Year-Round,3,RETAILER,66.11,2103.21,2198.15,0,1640.59,True
Onion,Red,Vegetable,Madhya Pradesh,Indore,Rabi,7,RETAILER,17.66,1365.93,1401.75,0,2028.1,True
Wheat,Common,Cereal,Maharashtra,Nashik,Kharif,9,INDIVIDUAL,17.06,2021.93,2310.1,0,1230.67,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Year-Round,4,RESTAURANT,59.54,1058.39,1065.0,1,1263.97,True
Groundnut,Local,Oilseed,Tamil Nadu,Chennai,Zaid,8,BUSINESS,40.08,980.9,943.35,0,1214.68,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Zaid,3,RETAILER,80.16,475.64,474.96,0,377.23,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rabi,4,WHOLESALER,12.62,1080.83,1066.61,1,2421.76,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Zaid,11,RESTAURANT,84.88,1226.9,1379.54,1,1503.35,True
Wheat,Common,Cereal,Gujarat,Rajkot,Year-Round,9,WHOLESALER,22.92,2402.32,2629.43,0,4185.36,True
Green Chilli,Local,Spice,Karnataka,Bengaluru,Rabi,5,WHOLESALER,43.74,552.56,558.72,0,813.42,True
Soybean,Local,Oilseed,Maharashtra,Pune,Rabi,4,WHOLESALER,66.22,793.29,853.02,1,1428.02,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Zaid,5,WHOLESALER,73.57,839.15,767.46,0,1090.33,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Year-Round,7,RETAILER,86.26,1391.32,1584.96,0,1202.01,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Zaid,6,WHOLESALER,60.39,583.86,707.2,0,1027.68,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Year-Round,11,WHOLESALER,15.2,1590.0,1560.38,1,3671.11,True
Onion,Red,Vegetable,Maharashtra,Nashik,Year-Round,9,WHOLESALER,55.17,1360.05,1433.21,0,2012.42,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Zaid,9,WHOLESALER,82.57,1076.41,1215.29,0,1364.55,True
Soybean,Local,Oilseed,Maharashtra,Pune,Rabi,10,WHOLESALER,68.78,1008.82,956.43,1,1409.08,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Kharif,6,BUSINESS,24.74,546.92,572.31,0,915.09,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Kharif,7,RETAILER,67.22,784.45,792.16,0,718.73,True
Rice,Common,Cereal,Maharashtra,Mumbai,Kharif,8,RETAILER,23.43,2520.11,2747.68,0,3313.69,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Kharif,7,BUSINESS,57.23,1105.85,946.15,0,1093.89,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Zaid,3,INDIVIDUAL,45.01,1196.46,1115.25,0,454.53,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Rabi,5,INDIVIDUAL,27.64,1237.19,1416.4,0,755.7,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Year-Round,6,INDIVIDUAL,48.03,883.34,960.6,0,528.48,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Year-Round,2,WHOLESALER,15.83,1318.4,1254.26,0,1889.67,True
Green Chilli,Local,Spice,Maharashtra,Pune,Rabi,12,RETAILER,18.12,547.99,614.46,0,777.31,True
Rice,Common,Cereal,Punjab,Ludhiana,Zaid,9,WHOLESALER,30.51,2666.69,2656.39,0,3881.46,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Zaid,8,RETAILER,89.25,1082.26,1207.86,0,944.16,True
Onion,Red,Vegetable,Maharashtra,Nashik,Kharif,11,INDIVIDUAL,71.44,1804.69,1464.41,1,635.8,True
Onion,Red,Vegetable,Punjab,Ludhiana,Rabi,11,RESTAURANT,28.76,1660.74,1554.42,1,2076.92,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Rabi,2,BUSINESS,86.11,1862.05,1513.88,0,1229.36,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Year-Round,6,WHOLESALER,89.9,1100.18,1082.69,0,1403.18,True
Wheat,Common,Cereal,Gujarat,Rajkot,Year-Round,10,RETAILER,24.3,2502.74,2545.1,1,2960.68,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Kharif,6,WHOLESALER,22.96,617.83,574.14,0,1121.87,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Year-Round,4,RESTAURANT,72.36,977.9,917.01,1,1059.61,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Kharif,12,RETAILER,54.23,650.0,683.85,0,671.41,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Rabi,9,INDIVIDUAL,45.75,1749.12,1421.69,0,521.01,True
Rice,Basmati,Cereal,Maharashtra,Nashik,Year-Round,2,RESTAURANT,39.66,2077.17,2236.63,0,2068.62,True
Mango,Local,Fruit,Punjab,Ludhiana,Kharif,6,INDIVIDUAL,37.76,1012.31,859.18,0,473.47,True
Mango,Local,Fruit,Karnataka,Bengaluru,Rabi,12,RESTAURANT,50.41,820.04,840.15,0,842.6,True
Green Chilli,Local,Spice,Tamil Nadu,Chennai,Kharif,3,WHOLESALER,26.44,614.57,677.63,0,1047.11,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Rabi,3,INDIVIDUAL,76.31,950.38,875.66,0,313.51,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Kharif,7,INDIVIDUAL,87.74,821.61,837.95,0,328.42,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Zaid,10,RESTAURANT,85.59,670.93,749.23,1,703.81,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Year-Round,10,WHOLESALER,24.59,1119.84,1047.92,1,1994.52,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Year-Round,4,RETAILER,29.93,1450.94,1555.23,1,2184.38,True
Onion,Red,Vegetable,Maharashtra,Pune,Zaid,3,RETAILER,67.71,1236.34,1317.58,0,1105.48,True
Wheat,Common,Cereal,Madhya Pradesh,Indore,Zaid,12,INDIVIDUAL,48.79,1720.52,2095.5,0,817.97,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Rabi,9,INDIVIDUAL,54.57,2257.85,2934.81,0,1275.66,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Year-Round,1,BUSINESS,48.54,1754.59,1706.17,0,1541.67,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Year-Round,2,WHOLESALER,34.81,1078.74,1143.77,0,1511.05,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Kharif,2,RETAILER,20.03,474.79,486.04,0,437.59,True
Onion,Red,Vegetable,Punjab,Ludhiana,Zaid,5,RETAILER,21.29,1180.31,1333.7,0,1626.39,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Year-Round,8,RESTAURANT,32.03,2844.73,2625.82,0,3156.57,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Kharif,2,WHOLESALER,52.3,1203.16,1225.12,0,1507.81,True
Groundnut,Local,Oilseed,Uttar Pradesh,Agra,Rabi,5,RESTAURANT,43.02,813.02,829.94,0,971.27,True
Onion,Red,Vegetable,Madhya Pradesh,Indore,Kharif,6,BUSINESS,28.45,1471.37,1563.41,0,2401.84,True
Wheat,Common,Cereal,Tamil Nadu,Chennai,Zaid,1,RETAILER,63.38,2662.6,2316.38,0,1667.62,True
Rice,Common,Cereal,Maharashtra,Pune,Zaid,1,INDIVIDUAL,22.44,2833.29,2487.63,0,1168.14,True
Potato,Local,Vegetable,Maharashtra,Nashik,Year-Round,9,BUSINESS,87.23,1875.66,1805.1,0,1724.47,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Zaid,6,BUSINESS,42.75,700.31,874.24,0,976.94,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Year-Round,1,BUSINESS,17.28,1692.46,1534.24,0,2110.66,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Zaid,4,BUSINESS,20.99,1251.0,1368.13,1,2560.33,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Zaid,9,RETAILER,43.3,1131.97,1309.56,0,1123.18,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Zaid,6,RETAILER,69.24,746.98,731.06,0,581.69,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rabi,8,WHOLESALER,23.6,1006.58,1118.22,0,2026.41,True
Groundnut,Local,Oilseed,Uttar Pradesh,Agra,Kharif,11,RESTAURANT,37.02,753.95,832.69,1,892.76,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Year-Round,5,RETAILER,30.51,1005.81,956.41,0,939.96,True
Mango,Local,Fruit,Gujarat,Rajkot,Year-Round,5,INDIVIDUAL,55.31,832.76,784.24,0,336.04,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rabi,11,RESTAURANT,53.86,1212.75,1131.3,1,1222.98,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rabi,11,RESTAURANT,33.28,1420.72,1296.31,1,1859.16,True
Wheat,Common,Cereal,Tamil Nadu,Chennai,Rabi,9,RESTAURANT,75.15,2654.26,2669.98,0,2405.0,True
Onion,Red,Vegetable,Gujarat,Rajkot,Kharif,10,RETAILER,73.96,1434.93,1456.88,1,1286.99,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Rabi,7,INDIVIDUAL,56.66,1159.7,1313.37,0,570.64,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Year-Round,6,RESTAURANT,45.19,1548.62,2068.08,0,2715.4,True
Green Chilli,Local,Spice,Karnataka,Bengaluru,Kharif,1,INDIVIDUAL,66.47,754.53,630.68,0,211.22,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Year-Round,2,BUSINESS,59.38,1019.23,1038.12,0,867.43,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Rabi,12,BUSINESS,44.75,869.7,896.55,0,1043.3,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Year-Round,5,INDIVIDUAL,56.77,734.12,820.51,0,398.68,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Kharif,8,RETAILER,36.49,616.82,744.7,0,738.46,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Zaid,12,WHOLESALER,60.58,1151.52,1256.48,0,1388.04,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Zaid,2,WHOLESALER,19.44,906.49,826.2,0,1270.92,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Year-Round,8,INDIVIDUAL,71.53,2424.34,2098.65,0,843.88,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Kharif,2,WHOLESALER,50.62,901.79,1176.4,0,1212.02,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Year-Round,7,RETAILER,80.19,1527.69,1456.63,0,1179.92,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Year-Round,5,INDIVIDUAL,50.71,2803.76,2577.77,0,1344.41,True
Wheat,Common,Cereal,Maharashtra,Pune,Rabi,3,INDIVIDUAL,82.81,2009.15,2169.37,0,692.51,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Kharif,2,BUSINESS,46.29,706.28,702.64,0,714.65,True
Onion,Red,Vegetable,Maharashtra,Mumbai,Year-Round,4,RETAILER,84.13,1066.91,1289.49,1,1132.74,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Zaid,1,RESTAURANT,20.81,1708.82,1455.5,0,1618.15,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Year-Round,8,RESTAURANT,55.73,1764.34,1612.73,0,1559.58,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Zaid,10,INDIVIDUAL,39.68,1773.14,1672.63,1,827.54,True
Mango,Local,Fruit,Maharashtra,Mumbai,Year-Round,1,INDIVIDUAL,28.74,993.02,965.35,0,416.17,True
Potato,Local,Vegetable,Tamil Nadu,Chennai,Rabi,6,BUSINESS,38.95,1979.7,1922.32,0,2342.35,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Kharif,8,RESTAURANT,49.93,1302.48,1195.79,0,1185.59,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Rabi,12,RETAILER,20.17,2360.28,2676.87,0,3223.68,True
